,wals code,glottocode,name,latitude,longitude,macroarea,genus,family,sample 100,sample 200
2027,sak,saka1289,Sakao,-15.1666666667,167.083333333,Papunesia,Oceanic,Austronesian,False,False
2028,sal,sali1253,Salinan,36.0,-121.0,North America,Salinan,Salinan,False,False
2029,sam,samo1305,Samoan,-13.9166666667,-171.833333333,Papunesia,Oceanic,Austronesian,False,False
2030,san,sang1328,Sango,5.0,18.0,Africa,Ubangi,Niger-Congo,True,True
2031,sao,saho1246,Saho,14.75,39.75,Africa,Lowland East Cushitic,Afro-Asiatic,False,False
2032,sap,sapu1248,Sapuan,15.1666666667,106.833333333,Eurasia,Bahnaric,Austro-Asiatic,False,False
2033,sar,kapr1245,Sare,-4.5,143.166666667,Papunesia,Sepik Hill,Sepik,False,False
2034,sav,savi1242,Savi,35.0,71.5,Eurasia,Indic,Indo-European,False,False
2035,saw,sabu1255,Sawu,-11.5,121.916666667,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2036,say,sayu1241,Sayula Popoluca,17.8333333333,-95.0,North America,Mixe-Zoque,Mixe-Zoque,False,False
2037,sba,sali1298,Sáliba (in Colombia),6.0,-70.0,South America,Sáliba,Sáliban,False,False
2038,sbg,bala1311,Sama (Balangingi),6.16666666667,121.833333333,Papunesia,Sama-Bajaw,Austronesian,False,False
2039,sch,None,Saanich,48.5833333333,-123.416666667,North America,Central Salish,Salishan,False,False
2040,scr,sout1528,Serbian-Croatian,44.0,19.0,Eurasia,Slavic,Indo-European,False,False
2041,scs,sout2674,Saami (Central-South),64.6666666667,16.75,Eurasia,Saami,Uralic,False,False
2042,sdh,sind1272,Sindhi,26.0,69.0,Eurasia,Indic,Indo-European,False,False
2043,sdw,sand1273,Sandawe,-5.0,35.0,Africa,Sandawe,Sandawe,False,False
2044,sea,sout2859,Southeast Ambrym,-16.3,168.216666667,Papunesia,Oceanic,Austronesian,False,False
2045,seb,kups1238,Sebei,1.33333333333,34.5833333333,Africa,Nilotic,Eastern Sudanic,False,False
2046,sec,seco1241,Secoya,-0.333333333333,-76.0,South America,Tucanoan,Tucanoan,False,False
2047,sed,seda1262,Sedang,14.8333333333,108.0,Eurasia,Bahnaric,Austro-Asiatic,False,False
2048,see,taro1264,Seediq,24.1666666667,121.416666667,Papunesia,Atayalic,Austronesian,False,False
2049,sel,onaa1245,Selknam,-53.0,-70.0,South America,Chon Proper,Chon,False,True
2050,sem,sumi1235,Sema,26.0,94.5,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
2051,sen,nucl1396,Sena,-18.0,35.25,Africa,Bantoid,Niger-Congo,False,False
2052,ser,seri1257,Seri,29.0,-112.0,North America,Seri,Hokan,False,False
2053,ses,sout2807,Sesotho,-28.0,27.0,Africa,Bantoid,Niger-Congo,False,False
2054,sey,sese1246,Seychelles Creole,-4.75,55.5,Eurasia,Creoles and Pidgins,other,False,False
2055,sgb,mani1235,Sougb,-1.5,134.0,Papunesia,East Bird's Head,East Bird's Head,False,False
2056,sge,song1303,Songe,-6.83333333333,22.0,Africa,Bantoid,Niger-Congo,False,False
2057,sgl,seng1278,Sengele,-1.83333333333,17.3333333333,Africa,Bantoid,Niger-Congo,False,False
2058,sgr,sang1336,Sangir,3.5,125.5,Papunesia,Sangiric,Austronesian,False,False
2059,sgs,None,Songish,48.45,-123.333333333,North America,Central Salish,Salishan,False,False
2060,sgu,sang1333,Sangu,-1.5,11.8333333333,Africa,Bantoid,Niger-Congo,False,False
2061,sha,shan1277,Shan,22.0,98.0,Eurasia,Kam-Tai,Tai-Kadai,False,False
2062,shb,shab1252,Shabo,7.58333333333,35.4166666667,Africa,Shabo,Shabo,False,False
2063,shd,sher1257,Sherdukpen,27.0,92.5,Eurasia,Western Arunachal,Sino-Tibetan,False,False
2064,she,sher1255,Sherpa,27.75,86.8333333333,Eurasia,Bodic,Sino-Tibetan,False,False
2065,shh,shar1245,Sharanahua,-11.0,-70.0,South America,Panoan,Panoan,False,False
2066,shi,nina1238,Shiriana,3.5,-62.8333333333,South America,Yanomam,Yanomam,False,False
2067,shk,ship1254,Shipibo-Konibo,-7.5,-75.0,South America,Panoan,Panoan,False,True
2068,shl,shil1265,Shilluk,9.66666666667,31.75,Africa,Nilotic,Eastern Sudanic,False,False
2069,shm,sham1280,Shambala,-4.25,38.25,Africa,Bantoid,Niger-Congo,False,False
2070,shn,None,Shona,-18.0,31.0,Africa,Bantoid,Niger-Congo,False,False
2071,sho,shos1248,Shoshone,41.0,-114.0,North America,Numic,Uto-Aztecan,False,False
2072,shp,nort1527,Sahaptin (Northern),46.5,-120.0,North America,Sahaptian,Penutian,False,False
2073,shr,shor1247,Shor,53.0,88.0,Eurasia,Turkic,Altaic,False,False
2074,shs,shas1239,Shasta,41.8333333333,-122.666666667,North America,Shasta,Hokan,False,False
2075,sht,shat1244,Shatt,10.8333333333,30.0,Africa,Daju,Eastern Sudanic,False,False
2076,shu,shus1248,Shuswap,52.0,-120.0,North America,Interior Salish,Salishan,False,False
2077,shw,shaw1249,Shawnee,40.0,-83.0,North America,Algonquian,Algic,False,False
2078,shy,east2337,Shira Yughur,38.0,99.0,Eurasia,Mongolic,Altaic,False,False
2079,sia,sian1257,Siane,-6.08333333333,145.2,Papunesia,Eastern Highlands,Trans-New Guinea,False,False
2080,sid,sida1246,Sidaama,6.66666666667,38.5,Africa,Highland East Cushitic,Afro-Asiatic,False,False
2081,sik,sika1262,Sika,-8.7,122.25,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2082,sil,dars1235,Sila,12.3333333333,21.75,Africa,Daju,Eastern Sudanic,False,False
2083,sim,sime1241,Simeulue,2.5,96.25,Papunesia,Northwest Sumatra-Barrier Islands,Austronesian,False,False
2084,sin,sion1247,Siona,0.333333333333,-76.25,South America,Tucanoan,Tucanoan,False,False
2085,sio,sioo1240,Sio,-5.95,147.333333333,Papunesia,Oceanic,Austronesian,False,False
2086,sir,siar1238,Siar,-4.66666666667,152.916666667,Papunesia,Oceanic,Austronesian,False,False
2087,sis,baba1268,Sisiqa,-7.0,156.833333333,Papunesia,Oceanic,Austronesian,False,False
2088,siu,sius1254,Siuslaw,44.0,-124.0,North America,Siuslawan,Oregon Coast,False,False
2089,ski,kild1236,Saami (Kildin),67.0,37.0,Eurasia,Saami,Uralic,False,False
2090,skk,sikk1242,Sikkimese,27.8333333333,88.5,Eurasia,Bodic,Sino-Tibetan,False,False
2091,skl,siku1242,Sikule,2.66666666667,96.0,Papunesia,Northwest Sumatra-Barrier Islands,Austronesian,False,False
2092,skm,suku1261,Sukuma,-2.83333333333,32.0,Africa,Bantoid,Niger-Congo,False,False
2093,sko,nucl1634,Skou,-2.66666666667,140.916666667,Papunesia,Western Skou,Skou,False,False
2094,skp,selk1253,Selkup,65.0,82.0,Eurasia,Samoyedic,Uralic,False,False
2095,skr,sika1263,Sikaritai,-2.91666666667,138.25,Papunesia,Lakes Plain,Lakes Plain,False,False
2096,sku,suku1259,Suku,-6.0,17.6666666667,Africa,Bantoid,Niger-Congo,False,False
2097,skw,shek1243,Shekhawati,28.0,75.5,Eurasia,Indic,Indo-European,False,False
2098,sla,slav1253,Slave,67.0,-125.0,North America,Athapaskan,Na-Dene,True,True
2099,slb,sali1295,Saliba (in Papua New Guinea),-10.5833333333,150.716666667,Papunesia,Oceanic,Austronesian,False,False
2100,sle,samb1305,Samba Leko,8.5,12.5,Africa,Samba-Duru,Niger-Congo,False,False
2101,slg,sulu1241,Sulung,28.3333333333,93.25,Eurasia,Sulung,Sulung,False,False
2102,slo,slov1268,Slovene,46.0,15.0,Eurasia,Slavic,Indo-European,False,False
2103,slp,sele1250,Selepet,-6.16666666667,147.166666667,Papunesia,Finisterre-Huon,Trans-New Guinea,False,False
2104,slr,sala1264,Salar,35.0,103.0,Eurasia,Turkic,Altaic,False,False
2105,slv,sout2959,Slavey,60.0,-120.0,North America,Athapaskan,Na-Dene,False,False
2106,sly,sela1260,Selayar,-6.0,120.5,Papunesia,South Sulawesi,Austronesian,False,False
2107,smd,sema1269,Semandang,-0.75,110.5,Papunesia,Land Dayak,Austronesian,False,False
2108,sme,siam1242,Seme,11.0,-4.91666666667,Africa,Kru,Niger-Congo,False,False
2109,smj,sema1266,Semai,4.33333333333,101.666666667,Eurasia,Aslian,Austro-Asiatic,False,False
2110,sml,seme1247,Semelai,3.0,103.0,Eurasia,Aslian,Austro-Asiatic,False,True
2111,smn,None,Seminole,33.0,-84.0,North America,Muskogean,Muskogean,False,False
2112,smp,shom1245,Shompen,7.0,93.75,Eurasia,Shompen,Shompen,False,False
2113,smt,umat1237,Sahaptin (Umatilla),45.6666666667,-118.5,North America,Sahaptian,Penutian,False,False
2114,sna,shin1264,Shina,36.0,74.0,Eurasia,Indic,Indo-European,False,False
2115,snc,sene1264,Seneca,42.5,-77.5,North America,Northern Iroquoian,Iroquoian,False,False
2116,snd,ceba1235,Senadi,9.5,-6.25,Africa,Senufo,Niger-Congo,False,False
2117,sng,sina1266,Sinaugoro,-9.83333333333,147.833333333,Papunesia,Oceanic,Austronesian,False,False
2118,snh,sinh1246,Sinhala,7.0,80.5,Eurasia,Indic,Indo-European,False,False
2119,snm,sanu1240,Sanuma,4.5,-64.6666666667,South America,Yanomam,Yanomam,True,True
2120,snn,soni1259,Soninke,15.0,-10.5,Africa,Western Mande,Mande,False,False
2121,sno,nort2671,Saami (Northern),69.0,24.0,Eurasia,Saami,Uralic,False,False
2122,snt,nucl1632,Sentani,-2.58333333333,140.583333333,Papunesia,Sentani,Sentani,False,True
2123,so,sooo1256,So,2.58333333333,34.75,Africa,Kuliak,Eastern Sudanic,False,False
2124,sob,sobe1238,Sobei,-1.91666666667,138.75,Papunesia,Oceanic,Austronesian,False,False
2125,sod,kist1241,Soddo,8.5,38.5,Africa,Semitic,Afro-Asiatic,False,False
2126,sol,None,Solon,48.0,120.0,Eurasia,Tungusic,Altaic,False,False
2127,som,soma1255,Somali,3.0,45.0,Africa,Lowland East Cushitic,Afro-Asiatic,False,False
2128,son,sons1242,Sonsorol-Tobi,5.33333333333,132.25,Papunesia,Oceanic,Austronesian,False,False
2129,soo,None,Sooke,48.3333333333,-123.75,North America,Central Salish,Salishan,False,False
2130,soq,soqo1240,Soqotri,12.5,54.0,Africa,Semitic,Afro-Asiatic,False,False
2131,sor,sora1254,Sora,20.0,84.3333333333,Eurasia,Munda,Austro-Asiatic,False,False
2132,sou,uppe1395,Sorbian (Upper),51.8333333333,14.5,Eurasia,Slavic,Indo-European,False,False
2133,spa,stan1288,Spanish,40.0,-4.0,Eurasia,Romance,Indo-European,True,True
2134,spc,None,Spanish (Canary Islands),28.0,-15.5833333333,Eurasia,Romance,Indo-European,False,False
2135,spi,None,Spitian,32.25,78.0,Eurasia,Bodic,Sino-Tibetan,False,False
2136,spo,spok1245,Spokane,47.6666666667,-117.75,North America,Interior Salish,Salishan,False,False
2137,sps,sout2965,Salish (Southern Puget Sound),47.25,-122.5,North America,Central Salish,Salishan,False,False
2138,squ,squa1248,Squamish,49.6666666667,-123.166666667,North America,Central Salish,Salishan,False,True
2139,sra,sran1240,Sranan,5.83333333333,-55.3333333333,South America,Creoles and Pidgins,other,False,False
2140,srb,sorb1249,Sorbian,51.5,14.0,Eurasia,Slavic,Indo-European,False,False
2141,src,sars1236,Sarcee,52.5,-116.0,North America,Athapaskan,Na-Dene,False,False
2142,srd,camp1261,Sardinian,40.0,9.0,Eurasia,Romance,Indo-European,False,False
2143,sre,koho1244,Sre,11.5,108.0,Eurasia,Bahnaric,Austro-Asiatic,False,False
2144,sri,siri1274,Siriano,0.75,-70.1666666667,South America,Tucanoan,Tucanoan,False,False
2145,srl,lowe1385,Sorbian (Lower),51.75,14.3333333333,Eurasia,Slavic,Indo-European,False,False
2146,srm,sara1340,Saramaccan,4.5,-55.5,South America,Creoles and Pidgins,other,False,False
2147,srn,siri1273,Sirionó,-15.5833333333,-64.0,South America,Tupi-Guaraní,Tupian,False,False
2148,sro,siro1249,Siroi,-5.5,146.0,Papunesia,Madang,Trans-New Guinea,False,False
2149,srr,serr1255,Serrano,34.5,-117.0,North America,California Uto-Aztecan,Uto-Aztecan,False,False
2150,sru,sela1259,Selaru,-8.2,131.0,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2151,sry,sira1267,Siraya,23.0,120.25,Papunesia,East Formosan,Austronesian,False,False
2152,ssa,west2465,Sisaala,10.8333333333,-2.66666666667,Africa,Southern-Central Gur,Niger-Congo,False,False
2153,ssh,boro1277,Shinassha,10.4166666667,36.1666666667,Africa,North Omotic,Afro-Asiatic,False,False
2154,ssl,kore1273,South Korean Sign Language,37.0,128.0,Eurasia,Sign Languages,other,False,False
2155,sss,None,Salish (Samish Straits),48.5833333333,-122.583333333,North America,Central Salish,Salishan,False,False
2156,sst,None,Salish (Straits),48.75,-123.25,North America,Central Salish,Salishan,False,False
2157,sta,dong1285,Santa,31.5,107.5,Eurasia,Mongolic,Altaic,False,False
2158,sti,stie1250,Stieng,11.8333333333,106.75,Eurasia,Bahnaric,Austro-Asiatic,False,False
2159,stl,sant1410,Santali,24.5,87.0,Eurasia,Munda,Austro-Asiatic,False,False
2160,stn,pedi1238,Sotho (Northern),-24.0,29.0,Africa,Bantoid,Niger-Congo,False,False
2161,sto,ston1242,Stoney,53.75,-116.5,North America,Core Siouan,Siouan,False,False
2162,sub,subi1246,Subiya,-17.75,24.9166666667,Africa,Bantoid,Niger-Congo,False,False
2163,sud,sude1239,Sudest,-11.5,153.45,Papunesia,Oceanic,Austronesian,False,False
2164,sue,suen1241,Suena,-7.75,147.55,Papunesia,Binanderean,Trans-New Guinea,False,True
2165,sug,assa1269,Sungor,13.75,21.5,Africa,Taman,Eastern Sudanic,False,False
2166,sui,suii1243,Sui,26.0,107.5,Eurasia,Kam-Tai,Tai-Kadai,False,False
2167,suk,suki1245,Suki,-8.0,141.75,Papunesia,Suki,Gogodala-Suki,False,False
2168,sul,sulk1246,Sulka,-5.08333333333,151.916666667,Papunesia,Sulka,Sulka,False,False
2169,sum,maya1285,Mayangna,13.0,-84.5,North America,Misumalpan,Misumalpan,False,False
2170,sun,sund1252,Sundanese,-7.0,107.0,Papunesia,Malayo-Sumbawan,Austronesian,False,False
2171,sup,supy1237,Supyire,11.5,-5.58333333333,Africa,Senufo,Niger-Congo,True,True
2172,sur,surs1246,Sursurunga,-4.0,152.766666667,Papunesia,Oceanic,Austronesian,False,False
2173,sus,susu1250,Susu,10.0,-13.0,Africa,Western Mande,Mande,False,False
2174,sva,svan1243,Svan,43.0,42.5,Eurasia,Kartvelian,Kartvelian,False,False
2175,svc,None,Slovincian,54.0,16.0,Eurasia,Slavic,Indo-European,False,False
2176,svk,slov1269,Slovak,49.0,20.0,Eurasia,Slavic,Indo-European,False,False
2177,svs,savo1255,Savosavo,-9.13333333333,159.8,Papunesia,Savosavo,Solomons East Papuan,False,False
2178,svt,swed1236,Svenska Teckenspråket,59.0,15.0,Eurasia,Sign Languages,other,False,False
2179,swa,swah1253,Swahili,-6.5,39.0,Africa,Bantoid,Niger-Congo,True,True
2180,swe,swed1254,Swedish,60.0,15.0,Eurasia,Germanic,Indo-European,False,False
2181,swi,sawa1247,Sawai,0.5,128.0,Papunesia,South Halmahera - West New Guinea,Austronesian,False,False
2182,swr,None,Shoshone (Wind River),43.4166666667,-108.833333333,North America,Numic,Uto-Aztecan,False,False
2183,swt,swat1243,Swati,-26.5,31.0,Africa,Bantoid,Niger-Congo,False,False
2184,swv,None,Swedish (Västerbotten),64.25,19.75,Eurasia,Germanic,Indo-European,False,False
2185,syg,west2402,Saryg Yughur,38.75,99.75,Eurasia,Turkic,Altaic,False,False
2186,syu,salt1242,Salt-Yui,-6.28333333333,145.033333333,Papunesia,Chimbu,Trans-New Guinea,False,False
2187,tab,east2440,Taba,0.0,127.5,Papunesia,South Halmahera - West New Guinea,Austronesian,False,True
2188,tac,taca1256,Tacana,-13.5,-68.0,South America,Tacanan,Tacanan,False,False
2189,taf,sapo1253,Taiof,-5.53333333333,154.633333333,Papunesia,Oceanic,Austronesian,False,False
2190,tag,taga1270,Tagalog,15.0,121.0,Papunesia,Greater Central Philippine,Austronesian,True,True
2191,tah,tahi1242,Tahitian,-17.6666666667,-149.583333333,Papunesia,Oceanic,Austronesian,False,False
2192,tai,taha1241,Tuareg (Air),19.0,9.0,Africa,Berber,Afro-Asiatic,False,False
2193,taj,taji1245,Tajik,38.6666666667,70.0,Eurasia,Iranian,Indo-European,False,False
2194,tak,taki1248,Takia,-4.66666666667,146.0,Papunesia,Oceanic,Austronesian,False,False
2195,tal,tali1258,Talinga,0.416666666667,29.6666666667,Africa,Bantoid,Niger-Congo,False,False
2196,tam,None,Tamang (Eastern),27.5,85.666666666667,Eurasia,Bodic,Sino-Tibetan,False,False
2197,tan,nucl1696,Tangale,9.75,11.3333333333,Africa,West Chadic,Afro-Asiatic,False,False
2198,tao,tara1313,Tarao,24.25,94.1666666667,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
2199,tap,taia1239,Taiap,-4.08333333333,144.5,Papunesia,Gapun,Gapun,False,False
2200,tar,tari1256,Tariana,1.0,-69.1666666667,South America,Inland Northern Arawakan,Arawakan,False,False
2201,tas,tach1250,Tashlhiyt,31.0,-5.0,Africa,Berber,Afro-Asiatic,False,False
2202,tat,tata1257,Tatana',5.5,115.5,Papunesia,North Borneo,Austronesian,False,False
2203,tau,tauy1241,Tauya,-5.75,145.333333333,Papunesia,Madang,Trans-New Guinea,False,False
2204,taw,tawa1275,Tawala,-10.3333333333,150.666666667,Papunesia,Oceanic,Austronesian,False,False
2205,tay,tayo1238,Tayo,-22.0,166.333333333,Papunesia,Creoles and Pidgins,other,False,False
2206,taz,taly1247,Talysh (Azerbaijan),38.75,48.6666666667,Eurasia,Iranian,Indo-European,False,False
2207,tba,sina1271,Tabare,-6.08333333333,145.0,Papunesia,Chimbu,Trans-New Guinea,False,False
2208,tbb,tuba1278,Tübatulabal,36.0,-118.333333333,North America,California Uto-Aztecan,Uto-Aztecan,False,False
2209,tbe,tigr1270,Tigré (Beni Amer),15.5,38.0,Africa,Semitic,Afro-Asiatic,False,False
2210,tbl,tabl1243,Tabla,-2.45,140.416666667,Papunesia,Sentani,Sentani,False,False
2211,tbo,tbol1240,Tboli,6.16666666667,124.5,Papunesia,Bilic,Austronesian,False,False
2212,tbr,taba1263,Tabaru,1.5,127.25,Papunesia,North Halmaheran,West Papuan,False,False
2213,tbs,taba1259,Tabassaran,41.8333333333,47.9166666667,Eurasia,Lezgic,Nakh-Daghestanian,False,False
2214,tbt,toba1266,Tobati,-2.58333333333,140.666666667,Papunesia,Oceanic,Austronesian,False,False
2215,tbu,tebu1238,Tubu,16.0,15.0,Africa,Western Saharan,Saharan,False,False
2216,tbw,taab1238,Tabwa,-8.0,29.5,Africa,Bantoid,Niger-Congo,False,False
2217,tbx,seke1240,Tangbe,28.9166666667,83.75,Eurasia,Bodic,Sino-Tibetan,False,False
2218,tce,cent2131,Tarahumara (Central),27.5,-107.5,North America,Tarahumaran,Uto-Aztecan,False,False
2219,tda,toda1252,Toda,11.4166666667,76.75,Eurasia,Southern Dravidian,Dravidian,False,False
2220,tdi,None,Tibetan (Dingri),28.5,86.5,Eurasia,Bodic,Sino-Tibetan,False,False
2221,tdr,None,Tibetan (Drokpa),32.25,81.25,Eurasia,Bodic,Sino-Tibetan,False,False
2222,tec,tekt1235,Tectiteco,15.4166666667,-92.0833333333,North America,Mayan,Mayan,False,False
2223,tee,hueh1236,Tepehua (Huehuetla),20.5,-98.0,North America,Totonacan,Totonacan,False,False
2224,teh,tehu1242,Tehuelche,-48.0,-68.0,South America,Chon Proper,Chon,False,False
2225,tel,telu1262,Telugu,16.0,79.0,Eurasia,South-Central Dravidian,Dravidian,False,False
2226,tem,temm1241,Tem,8.66666666667,0.5,Africa,Southern-Central Gur,Niger-Congo,False,False
2227,ten,tenn1246,Tennet,4.41666666667,32.5,Africa,Surmic,Eastern Sudanic,False,False
2228,teo,teop1238,Teop,-5.66666666667,155.0,Papunesia,Oceanic,Austronesian,False,False
2229,tep,tlac1235,Tepehua (Tlachichilco),20.5833333333,-98.25,North America,Totonacan,Totonacan,False,False
2230,ter,tera1251,Tera,11.0,11.8333333333,Africa,Biu-Mandara,Afro-Asiatic,False,False
2231,tes,teso1249,Teso,1.83333333333,33.8333333333,Africa,Nilotic,Eastern Sudanic,False,False
2232,tet,tete1250,Tetela,-4.0,24.0,Africa,Bantoid,Niger-Congo,False,False
2233,tew,tewa1260,Tewa (Arizona),35.8333333333,-110.416666667,North America,Kiowa-Tanoan,Kiowa-Tanoan,False,False
2234,tex,khor1269,Turkic (East-Central Xorasan),37.0,59.0,Eurasia,Turkic,Altaic,False,False
2235,tga,tang1348,Tangga,-3.46666666667,153.2,Papunesia,Oceanic,Austronesian,False,False
2236,tgb,tagb1258,Tagbanwa (Aborlan),9.5,118.5,Papunesia,Greater Central Philippine,Austronesian,False,False
2237,tgh,None,Tuareg (Ghat),25.0,10.1666666667,Africa,Berber,Afro-Asiatic,False,False
2238,tgk,tiga1245,Tigak,-2.71666666667,150.8,Papunesia,Oceanic,Austronesian,False,False
2239,tgl,tsha1245,Tshangla,27.8333333333,92.1666666667,Eurasia,Bodic,Sino-Tibetan,False,False
2240,tgn,tugu1245,Tugun,-7.71666666667,126.75,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2241,tgo,tsog1243,Tsogo,-1.5,11.3333333333,Africa,Bantoid,Niger-Congo,False,False
2242,tgp,sawi1256,Tanglapui,-8.28333333333,125.083333333,Papunesia,Kolana-Tanglapui,Timor-Alor-Pantar,False,False
2243,tgr,None,Tigré,16.5,38.5,Africa,Semitic,Afro-Asiatic,False,False
2244,tgw,west2538,Tarangan (West),-6.5,134.166666667,Papunesia,Central Malayo-Polynesian,Austronesian,False,False
2245,tha,thai1261,Thai,16.0,101.0,Eurasia,Kam-Tai,Tai-Kadai,True,True
2246,thd,thad1238,Thadou,24.4166666667,93.9166666667,Eurasia,Kuki-Chin,Sino-Tibetan,False,False
2247,thk,thak1245,Thakali,29.0,83.75,Eurasia,Bodic,Sino-Tibetan,False,False
2248,thn,than1259,Thangmi,27.75,86.0,Eurasia,Mahakiranti,Sino-Tibetan,False,False
2249,tho,thom1243,Thompson,49.75,-121.75,North America,Interior Salish,Salishan,False,False
2250,thp,thay1248,Thaypan,-14.8333333333,143.166666667,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
2251,ths,thai1240,Thai Sign Language,15.0,101.0,Eurasia,Sign Languages,other,False,False
2252,tht,tehi1237,Tehit,-1.5,132.0,Papunesia,West Bird's Head,West Papuan,False,False
2253,thu,thul1246,Thulung,27.4166666667,86.5,Eurasia,Mahakiranti,Sino-Tibetan,False,False
2254,thw,thao1240,Thao,23.8833333333,120.916666667,Papunesia,Western Plains Austronesian,Austronesian,False,False
2255,thy,thay1249,Kuuk Thaayorre,-14.5833333333,141.833333333,Australia,Northern Pama-Nyungan,Pama-Nyungan,False,False
2256,tia,tima1241,Tima,11.6666666667,29.25,Africa,Katla-Tima,Kordofanian,False,False
2257,tib,None,Tibetan (Standard Spoken),30.0,91.0,Eurasia,Bodic,Sino-Tibetan,False,False
2258,tic,ticu1245,Ticuna,-4.0,-70.5,South America,Ticuna,Ticuna,False,False
2259,tid,tido1248,Tidore,0.75,127.5,Papunesia,North Halmaheran,West Papuan,False,False
2260,tif,tifa1245,Tifal,-5.0,141.333333333,Papunesia,Ok,Trans-New Guinea,False,False
2261,tig,tigr1271,Tigrinya,14.5,38.5,Africa,Semitic,Afro-Asiatic,False,False
2262,tik,tika1246,Tikar,5.83333333333,11.6666666667,Africa,Bantoid,Niger-Congo,False,False
2263,til,till1254,Tillamook,45.3333333333,-123.75,North America,Tillamook,Salishan,False,False
2264,tim,timu1262,Timugon,5.0,116.0,Papunesia,North Borneo,Austronesian,False,False
2265,tin,tiri1258,Tinrin,-21.6666666667,165.75,Papunesia,Oceanic,Austronesian,False,False
2266,tir,trio1238,Tiriyo,3.25,-55.75,South America,Cariban,Cariban,False,False
2267,tis,None,Tibetan (Shigatse),29.0,89.0,Eurasia,Bodic,Sino-Tibetan,False,False
2268,tiv,tivv1240,Tiv,7.5,9.0,Africa,Bantoid,Niger-Congo,False,False
2269,tiw,tiwi1244,Tiwi,-11.5,131.0,Australia,Tiwian,Tiwian,True,True
2270,tja,None,Tiipay (Jamul),32.1666666667,-116.5,North America,Yuman,Hokan,False,False
2271,tke,toke1240,Tokelauan,-9.0,-172.0,Papunesia,Oceanic,Austronesian,False,False
2272,tki,tuki1240,Tuki,4.58333333333,11.5,Africa,Bantoid,Niger-Congo,False,False
2273,tkl,take1257,Takelma,42.5,-123.0,North America,Takelma,Takelma,False,False
2274,tkm,turk1304,Turkmen,40.0,58.0,Eurasia,Turkic,Altaic,False,False
2275,tks,teke1280,Teke (Southern),-2.33333333333,14.5,Africa,Bantoid,Niger-Congo,False,False
2276,tla,kuan1248,Tolai,-4.25,152.083333333,Papunesia,Oceanic,Austronesian,False,False
2277,tlb,None,Tatar-Noghay (Alabugat),47.4166666667,45.6666666667,Eurasia,Turkic,Altaic,False,False
2278,tld,tala1285,Talaud,4.25,126.75,Papunesia,Sangiric,Austronesian,False,False
2279,tlf,tele1256,Telefol,-5.0,141.75,Papunesia,Ok,Trans-New Guinea,False,False
2280,tli,tlin1245,Tlingit,59.0,-135.0,North America,Tlingit,Na-Dene,False,True
2281,tll,taul1251,Taulil,-4.41666666667,152.083333333,Papunesia,Taulil,Taulil,False,False
2282,tlo,tobe1252,Tobelo,1.5,128.5,Papunesia,North Halmaheran,West Papuan,False,False
2283,tlp,acat1239,Tlapanec,17.0833333333,-99.0,North America,Subtiaba-Tlapanec,Oto-Manguean,False,False
2284,tls,None,Talysh (Southern),37.0,49.0,Eurasia,Iranian,Indo-European,False,False
2285,tma,None,Tama,14.5,22.0,Africa,Taman,Eastern Sudanic,False,False
2286,tmc,timu1245,Timucua,30.25,-82.5,North America,Timucua,Timucua,False,False
2287,tmg,tama1336,Tamagario,-6.41666666667,139.25,Papunesia,Kayagar,Kayagar,False,False
2288,tmi,tata1255,Tatar (Mishar),55.5,49.0,Eurasia,Turkic,Altaic,False,False
2289,tmk,tuma1260,Tumak,9.5,17.3333333333,Africa,East Chadic,Afro-Asiatic,False,False
2290,tml,tami1289,Tamil,11.0,78.5,Eurasia,Southern Dravidian,Dravidian,False,False
2291,tmm,malo1243,Tamabo,-15.6666666667,167.166666667,Papunesia,Oceanic,Austronesian,False,False
2292,tmn,nucl1339,Temein,11.9166666667,29.4166666667,Africa,Temein,Eastern Sudanic,False,False
2293,tmo,None,Tibetan (Modern Literary),29.8333333333,91.5,Eurasia,Bodic,Sino-Tibetan,False,False
2294,tmp,tamp1252,Tampulma,10.4166666667,-0.583333333333,Africa,Southern-Central Gur,Niger-Congo,False,False
2295,tmr,temi1246,Temiar,5.0,101.5,Eurasia,Aslian,Austro-Asiatic,False,False
2296,tmu,musl1236,Tat (Muslim),41.25,48.75,Eurasia,Iranian,Indo-European,False,False
2297,tna,turk1308,Turkana,3.0,35.5,Africa,Nilotic,Eastern Sudanic,False,False
2298,tnb,ango1257,Tunebo,6.75,-72.25,South America,Tunebo,Chibchan,False,False
2299,tnc,tana1290,Tanacross,63.5,-143.5,North America,Athapaskan,Na-Dene,False,False
2300,tnd,tind1238,Tindi,42.3666666667,46.25,Eurasia,Avar-Andic-Tsezic,Nakh-Daghestanian,False,False
2301,tne,timn1235,Temne,8.66666666667,-13.0833333333,Africa,Mel,Niger-Congo,False,False
2302,tng,tong1325,Tongan,-21.1666666667,-175.166666667,Papunesia,Oceanic,Austronesian,False,False
